datetime,created_at,updated_at,timestamp,zone_name,carbon_intensity_avg,carbon_intensity_production_avg,carbon_intensity_discharge_avg,carbon_intensity_import_avg,total_production_avg,total_storage_avg,total_discharge_avg,total_import_avg,total_export_avg,total_consumption_avg,production_sources,power_origin_percent_fossil_avg,power_origin_percent_renewable_avg,power_production_percent_fossil_avg,power_production_percent_renewable_avg,power_production_nuclear_avg,power_production_geothermal_avg,power_production_biomass_avg,power_production_coal_avg,power_production_wind_avg,power_production_solar_avg,power_production_hydro_avg,power_production_gas_avg,power_production_oil_avg,power_production_unknown_avg,power_consumption_nuclear_avg,power_consumption_geothermal_avg,power_consumption_biomass_avg,power_consumption_coal_avg,power_consumption_wind_avg,power_consumption_solar_avg,power_consumption_hydro_avg,power_consumption_gas_avg,power_consumption_oil_avg,power_consumption_unknown_avg,power_consumption_battery_discharge_avg,power_consumption_hydro_discharge_avg,power_net_discharge_battery_avg,power_net_discharge_hydro_avg,power_net_import_GB_avg,carbon_intensity_exchange_GB_avg,power_net_import_GB-NIR_avg,carbon_intensity_exchange_GB-NIR_avg,latest_forecasted_wind_x_avg,latest_forecasted_wind_y_avg,latest_forecasted_solar_avg,latest_forecasted_temperature_avg,latest_forecasted_dewpoint_avg,latest_forecasted_precipitation_avg,latest_forecasted_price_avg,latest_forecasted_production_avg,latest_forecasted_consumption_avg,latest_forecasted_power_net_import_GB_avg,latest_forecasted_power_net_import_GB-NIR_avg,latest_forecasted_production_solar_avg,latest_forecasted_production_wind_avg
2019-01-03T06:00:00+00:00,2022-02-08T07:17:02.676490+00:00,2022-02-15T01:31:44.838095+00:00,1546495200,IE,421.62,429.91,,378.47,1687.5,0,0,318.77,0,2006.28,entsoe.eu,72.2,24.59,72.71,27.29,,,,338.5,359.5,,101,850,38.5,0,64.36,0,13.76,361.26,374.99,0,104.5,1048.04,38.51,0.68,0,0.18,,0,300,367.15,18.77,503.1,-1.13,2.73,0,277.93,276.84,0.11,69.8,,2849,305,,,610
2019-01-03T07:00:00+00:00,2022-02-08T07:20:39.984346+00:00,2022-02-08T07:20:39.984346+00:00,1546498800,IE,420.68,427.29,327.25,400.62,1797,0,8,554.58,0,2359.57,entsoe.eu,72.45,23.51,72.72,27.28,,,,336.5,384.5,,100,932,44,0,95.26,0,27.88,393.04,409.28,0.04,106.62,1271.43,44.07,0.95,0,11,,8,474,383.33,80.58,502.35,-1.1,2.82,0,277.87,276.81,0.02,75.2,,3042,470,,,625
2019-01-03T08:00:00+00:00,2022-02-08T07:17:02.676490+00:00,2022-02-08T07:17:02.676490+00:00,1546502400,IE,439.27,439.35,327.25,451.82,1878.5,0,70,612.42,0,2560.93,entsoe.eu,74.65,22.46,73.34,26.66,,,,342.5,337,,112.5,1051,35.5,0,74.03,0,21.58,442.27,360.32,0.38,120.02,1433.13,35.56,0.73,0,72.89,,70,337,401.08,275.43,513.89,-1.06,2.91,0,277.68,276.67,0.04,81.75,,3352,334,,,654
2019-01-03T09:00:00+00:00,2022-02-08T07:17:21.012786+00:00,2022-02-08T07:17:21.012786+00:00,1546506000,IE,445.35,445.04,327.25,451.83,1997.5,0,39,803.23,0,2839.72,entsoe.eu,76.36,20.16,75.8,24.2,,,,334,336.5,,117.5,1110,99.5,0,99,0,35.2,472.1,363.56,3.88,127.18,1595.56,99.58,1.05,0,42.61,,39,507,414.57,296.23,515.61,-1.16,2.89,0,277.3,276.28,0.07,86.36,,3496,504,,,675
2019-01-03T10:00:00+00:00,2022-02-08T07:17:21.012786+00:00,2022-02-08T07:17:21.012786+00:00,1546509600,IE,441.58,443.72,327.25,439.64,2079.5,0,25.5,790.67,0,2895.68,entsoe.eu,75.98,20.57,75.99,24.01,,,,340,360.5,,119.5,1135,124.5,0,99.8,0,39.47,464.46,388.92,10.65,128.51,1610.06,124.58,1.11,0,28.11,,25.5,536,413.65,254.68,494.35,-1.1,3.01,7.5,277.79,276.68,0.09,112.33,,3745,530,,,668
2019-01-03T11:00:00+00:00,2022-02-08T07:17:02.676490+00:00,2022-02-08T07:17:02.676490+00:00,1546513200,IE,434.07,434.99,327.25,434.84,2227,0,24.5,748.2,0,2999.7,entsoe.eu,75.52,21.27,75.82,24.18,,,,340.5,400,,120,1287.5,79,0,96.27,0,38.17,456.92,426.11,13.92,128.19,1728.41,79.07,1.07,0,31.57,,24.5,536,411.54,212.2,493.71,-1.03,3.31,22.5,278.79,277.23,0.09,86.36,,3961,530,,,662
2019-01-03T12:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-08T07:20:31.772237+00:00,1546516800,IE,421.12,418.07,327.25,433.36,2317,0,21,739.48,0,3077.47,entsoe.eu,73.37,23.49,73.05,26.95,,,,345,490,,119,1303,59,1,96.73,0,37.49,460.28,516.58,14.35,127,1736.63,59.08,1.96,0,27.39,,21,536,410.4,203.47,493.83,-0.93,3.5,40.83,279.52,277.6,0.1,110,,4123,530,,,678
2019-01-03T13:00:00+00:00,2022-02-08T07:17:21.012786+00:00,2022-02-08T07:17:21.012786+00:00,1546520400,IE,413.13,407.22,327.25,434.29,2342.5,0,22,742.88,0,3107.38,entsoe.eu,71.94,24.92,71.2,28.8,,,,343.5,540,,119,1297.5,41.5,1,97.86,0,38.01,462.51,567.84,11.68,128.52,1729.31,41.58,1.91,0,28.16,,22,536,411.37,206.88,493.67,-0.87,3.53,145.83,279.94,277.83,0.01,101.44,,4213,530,,,688
2019-01-03T14:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-15T01:31:44.838095+00:00,1546524000,IE,414.95,407.37,327.25,440.13,2289,0,20,759.12,0,3068.12,entsoe.eu,72.06,24.74,71.03,28.97,,,,343.5,544,,105,1253,42.5,1,98.21,0,36.92,469.59,572.65,6.42,116.14,1696.86,42.61,1.88,0,26.83,,20,536,416.85,223.12,496.06,-0.9,3.42,136.67,280.05,277.98,0.02,99,,4192,530,,,687
2019-01-03T15:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-15T01:27:55.963706+00:00,1546527600,IE,409.56,400.17,327.25,441.25,2315,0,20,738.55,0,3073.55,entsoe.eu,71.06,25.77,69.59,30.41,,,,342,576.5,,113.5,1232,50,1,97.57,0,36.71,464.39,605.65,1.61,124.16,1667.52,50.25,1.91,0,23.77,,20,536,420.92,202.55,495.05,-1.16,3.45,115,279.9,278.18,0.06,114,,4151,530,,,677
2019-01-03T16:00:00+00:00,2022-02-08T07:20:39.984346+00:00,2022-02-15T01:27:55.963706+00:00,1546531200,IE,399.85,389.94,327.25,436.07,2465.5,0,23.5,721.77,0,3210.78,entsoe.eu,69.09,27.98,67.6,32.4,,,,346,643.5,,139.5,1259.5,76,1,94.25,0,35.23,461.86,671.91,0.07,153.94,1678.26,76.21,1.92,0,37.12,,23.5,536,415.33,185.78,495.92,-1.21,3.26,97.5,279.04,277.69,0.07,190.57,,4231,530,,,680
2019-01-03T17:00:00+00:00,2022-02-08T07:17:02.676490+00:00,2022-02-15T01:27:55.963706+00:00,1546534800,IE,414.5,413.21,327.25,439.26,2665,0,168,730.2,0,3563.2,entsoe.eu,69.16,28.25,67.93,32.07,,,,348,592.5,,148,1379,163.5,34,92.34,0,35.42,471.21,620.8,0.02,163.61,1793.8,163.7,35.48,0,186.83,,168,536,410,194.2,520.03,-1.23,3.16,78.33,278.3,277.17,0.07,270,,4525,530,,,707
2019-01-03T18:00:00+00:00,2022-02-08T07:17:21.012786+00:00,2022-02-15T01:27:56.415400+00:00,1546538400,IE,411.78,408.42,327.25,443.4,2664.5,0,175.5,752.73,0,3592.72,entsoe.eu,68.35,29.1,66.67,33.33,,,,340,608,,163,1327,199,27.5,91.9,0,35.58,469.51,636.37,0,178.92,1758.22,199.21,28.56,0,194.46,,175.5,536,410.34,216.72,525.16,-1.16,3.16,65,278.02,276.91,0.07,224,,4644,530,,,750
2019-01-03T19:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-15T01:27:55.963706+00:00,1546542000,IE,401.26,393.98,327.25,437.97,2582,0,97.5,708.92,0,3388.43,entsoe.eu,68.36,28.95,66.8,33.2,,,,342,642,,151.5,1338.5,107,1,91.03,0,35.85,453.23,668.96,0,161.35,1753.9,107.26,2.05,0,114.8,,97.5,536,416.72,172.93,503.83,-1.05,3.14,0,277.96,276.78,0,135,,4492,530,,,797
2019-01-03T20:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-15T01:32:55.936672+00:00,1546545600,IE,405.17,394.72,327.25,439.55,2387.5,0,19.5,770.08,0,3177.07,entsoe.eu,70.54,26.37,68.65,31.35,,,,342.5,619.5,,115.5,1247.5,61.5,1,98.29,0,38.53,456.23,648.86,0,124.8,1720.97,61.77,2.04,0,25.57,,19.5,528,412.06,242.07,499.51,-0.98,3.09,0,278,276.76,0,81.44,,4298,522,,,850
2019-01-03T21:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-15T01:27:55.963706+00:00,1546549200,IE,389.88,376.6,327.25,427.96,2186.5,0,21.5,798.23,0,3006.22,entsoe.eu,67.28,29.06,64.2,35.8,,,,339,670.5,,98.5,1033.5,44,1,109.95,0,38.56,440.27,703.83,0,107.1,1535.89,44.28,2.17,0,24.18,,21.5,536,394.65,262.23,496.04,-1.23,2.98,0,277.91,276.53,0.02,77.04,,4126,530,,,893
2019-01-03T22:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-15T01:27:56.415400+00:00,1546552800,IE,359.09,341.94,327.25,408.13,2138,0,18.5,759.75,0,2916.25,entsoe.eu,60.91,34.94,56.9,43.1,,,,338.5,814.5,,96.5,846,41.5,1,121.15,0,41.71,423.37,849.1,0,105.73,1308.9,41.82,2.24,0,22.23,,18.5,536,375.86,223.75,485.43,-1.24,3.04,0,277.61,276.2,0.02,77.68,,3868,530,,,910
2019-01-03T23:00:00+00:00,2022-02-08T07:17:21.012786+00:00,2022-02-15T01:32:55.936672+00:00,1546556400,IE,333.87,308.13,327.25,395.88,1973.5,0,6.5,819.88,0,2799.88,entsoe.eu,55.98,38.9,49.5,50.5,,,,333.5,910.5,,83,610,36.5,0,143.3,0,31.99,413.77,958.2,0,91.97,1115.33,36.89,1.43,0,7,,6.5,529,355.62,290.88,469.1,-1.24,3.08,0,277.37,275.95,0.03,72.69,,3764,522,,,906
2019-01-04T00:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-15T01:31:44.838095+00:00,1546560000,IE,324.59,300.29,,399.97,1956.5,0,0,630.83,0,2587.32,entsoe.eu,53.64,42.1,47.87,52.13,,,,334.5,941,,79,564.5,37.5,0,110.02,0,15.6,411.11,988.78,0,84.96,937.9,37.81,1.14,0,0,,0,356,353.78,274.82,459.81,-1.22,3.07,0,277.17,275.73,0.03,68.69,,3503,353,,,972
2019-01-04T01:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-15T01:33:05.629046+00:00,1546563600,IE,315.47,283.19,,391.36,1796,0,0,763.77,0,2559.78,entsoe.eu,52.11,42.59,44.24,55.76,,,,307,938,,63.5,449,38.5,0,135.72,0,19.25,390.15,1000.59,0,70.37,903.39,38.88,1.43,0,0,,0,446,348.9,317.77,450.96,-1.18,3.04,0,277.03,275.6,0,69,,3277,444,,,965
2019-01-04T02:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-15T01:33:05.629046+00:00,1546567200,IE,323.7,288.2,,387.39,1582.5,0,0,881.95,0,2464.45,entsoe.eu,55.01,38.36,46.64,53.36,,,,213,796,,48.5,436,89,0,163.49,0,22.84,305.27,865.88,0,56.41,959.37,89.46,1.72,0,0,,0,526,345.37,355.95,449.49,-1.1,2.97,0,276.76,275.34,0,59.29,,3016,521,,,972
2019-01-04T03:00:00+00:00,2022-02-08T07:17:21.012786+00:00,2022-02-15T01:27:56.415400+00:00,1546570800,IE,338.62,310.01,,396.36,1563.5,0,0,774.48,0,2337.97,entsoe.eu,57.73,36.17,51.07,48.93,,,,181,715,,50,463.5,154,0,142.51,0,19.9,270.45,769,0,56.78,923.53,154.4,1.41,0,0,,0,431,344.3,343.48,461.7,-1.05,2.97,0,276.69,275.16,0,59.19,,2850,427,,,974
2019-01-04T04:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-15T01:33:05.629046+00:00,1546574400,IE,345.47,322.58,,388.81,1552,0,0,819.75,0,2371.75,entsoe.eu,59.08,34.32,53.32,46.68,,,,151.5,675.5,,49,447.5,228.5,0,156.66,0,22.42,240.68,734.86,0,56.5,930.02,228.92,1.67,0,0,,0,491,338.87,328.75,463.4,-1.01,2.89,0,276.33,274.87,0.01,58.4,,2769,487,,,967
2019-01-04T05:00:00+00:00,2022-02-08T07:17:02.676490+00:00,2022-02-15T01:27:55.963706+00:00,1546578000,IE,362.57,348.06,,394.31,1568,0,0,717.05,0,2285.05,entsoe.eu,61.62,32.89,57.53,42.47,,,,172.5,585,,81,489,240.5,0,125.53,0,17.74,257.65,645.98,0,87.58,908.28,240.8,1.44,0,0.05,,0,387,339.58,330.05,458.48,-0.94,2.87,0,276.12,274.67,0.01,65.43,,2737,375,,,959
2019-01-04T06:00:00+00:00,2022-02-08T07:20:39.984346+00:00,2022-02-15T01:33:05.629046+00:00,1546581600,IE,374.32,363.13,,421.76,1616,0,0,381.12,0,1997.12,entsoe.eu,63.05,34.28,60.8,39.2,,,,272,545,,88.5,663.5,47,0,53.36,0,12.29,335.89,580.28,0,91.76,875.73,47.06,0.64,0,0.11,,0,135,346.83,246.12,462.87,-0.87,2.86,0,275.97,274.53,0.01,72.94,,2751,142,,,946
2019-01-04T07:00:00+00:00,2022-02-08T07:17:02.676490+00:00,2022-02-08T07:17:02.676490+00:00,1546585200,IE,391.43,387.94,327.25,408.37,1908.5,0,8,423.98,0,2340.47,entsoe.eu,66.28,31.09,65.09,34.91,,,,324.5,560,,101,839,84,0,61.38,0,21.67,377.75,591.41,0.03,104.95,1088.89,84.05,0.75,0,9.6,,8,264,366.26,159.97,477.86,-0.87,2.89,0,275.89,274.45,0,75.5,,2916,263,,,927
2019-01-04T08:00:00+00:00,2022-02-08T07:17:02.676490+00:00,2022-02-08T07:17:02.676490+00:00,1546588800,IE,416.17,411.08,327.25,447.93,2161,0,20,401.98,0,2582.97,entsoe.eu,70.65,27.74,69.33,30.67,,,,335.5,549,,100,999.5,177,0,41.52,0,14.89,402.37,576.64,0.44,103.37,1245.02,177.03,0.51,0,21.19,,20,159,375.89,242.97,495.07,-0.92,2.88,0,275.78,274.36,0,85.86,,3255,149,,,936
2019-01-04T09:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-15T01:33:05.629046+00:00,1546592400,IE,426.23,420.72,327.25,482.52,2484.5,0,29,294.23,0,2807.72,entsoe.eu,73.16,26.32,71.75,28.25,,,,344.5,578,,103,1215,244,0,14.62,0,5.46,396.92,598.46,1.31,104.34,1413.05,244.02,0.17,0,29.39,,29,0,,294.23,482.52,-1.09,2.86,0,276.04,274.52,0,139.2,,3420,0,,,984
2019-01-04T10:00:00+00:00,2022-02-08T07:20:39.984346+00:00,2022-02-15T01:27:56.415400+00:00,1546596000,IE,424.1,418.65,327.25,479.03,2621,0,24.5,303.15,0,2948.65,entsoe.eu,73.32,26.19,71.95,28.05,,,,342,615.5,,102,1296,265.5,0,14.37,0,5.22,392.69,635.85,3.13,103.32,1503.53,265.52,0.17,0,24.85,,24.5,0,,303.15,479.03,-1.19,3.01,8.33,276.52,274.98,0,146.9,,3713,0,,,1034
2019-01-04T11:00:00+00:00,2022-02-08T07:20:39.984346+00:00,2022-02-08T07:20:39.984346+00:00,1546599600,IE,420.92,415.82,327.25,474.11,2690,0,23,298.68,0,3011.68,entsoe.eu,73.05,26.48,71.8,28.2,,,,341.5,640,,102,1345,261.5,0,14.07,0,4.94,390.59,662.12,3.96,103.13,1547.69,261.52,0.27,0,23.39,,23,0,,298.68,474.11,-1.22,3.48,25,277.69,275.61,0,143.85,,3873,0,,,1095
2019-01-04T12:00:00+00:00,2022-02-08T07:17:21.012786+00:00,2022-02-15T01:32:55.936672+00:00,1546603200,IE,410.16,405.48,327.25,466.23,2788.5,0,24,268.23,0,3080.72,entsoe.eu,70.98,28.6,69.88,30.12,,,,348,721,,102,1353,263.5,1,12.88,0,4.52,392.94,745.58,3.62,103.06,1528.8,263.87,1.15,0,24.29,,24,0,,268.23,466.23,-1.08,3.95,45.83,278.57,276.07,0.01,144,,4011,0,,,1178
2019-01-04T13:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-08T07:17:15.526544+00:00,1546606800,IE,410.42,405.48,327.25,462.94,2750,0,22.5,294.23,0,3066.72,entsoe.eu,71.18,28.35,70.06,29.94,,,,347,706,,101.5,1355,239.5,1,14.21,0,5.13,396.38,735.47,3.37,102.6,1545.62,239.91,1.16,0,22.87,,22.5,0,,294.23,462.94,-0.81,4.15,178.33,279.08,276.35,0,111.89,,4119,0,,,1205
2019-01-04T14:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-08T07:20:31.772237+00:00,1546610400,IE,413.65,408.73,327.25,468.66,2695.5,0,20.5,273.02,0,2989.03,entsoe.eu,71.59,27.95,70.49,29.51,,,,349.5,678,,103,1325.5,238.5,1,13.63,0,4.96,396.83,703.65,1.65,104.08,1503.44,238.51,1.15,0,21.12,,20.5,0,,273.02,468.66,-0.59,3.96,170,279.22,276.54,0,88.06,,4047,0,,,1156
2019-01-04T15:00:00+00:00,2022-02-08T07:17:21.012786+00:00,2022-02-08T07:17:21.012786+00:00,1546614000,IE,417.14,412.5,327.25,483.01,2733.5,0,25,226.65,0,2985.15,entsoe.eu,72.1,27.51,71.03,28.97,,,,349.5,651,,123,1348,261,1,11.41,0,4.36,390.42,667.32,0.36,124.01,1499.85,261.01,1.12,0,25.28,,25,0,,226.65,483.01,-0.74,3.59,152.5,278.67,276.42,0,109.49,,4054,0,,,1071
2019-01-04T16:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-08T07:20:31.772237+00:00,1546617600,IE,416.61,413.35,327.25,501.74,2836,0,92,205.15,0,3133.15,entsoe.eu,70.33,29.37,69.15,30.85,,,,348,667,,144.5,1335.5,340,1,9.63,0,3.76,390.28,678.19,0.01,145.58,1472.06,340.01,1.1,0,92.51,,92,0,,205.15,501.74,-0.8,3.32,125.83,277.59,275.91,0.01,195.59,,4128,0,,,1000
2019-01-04T17:00:00+00:00,2022-02-08T07:20:39.984346+00:00,2022-02-08T07:20:39.984346+00:00,1546621200,IE,415.06,412.14,327.25,522.58,3046,0,177,227.32,0,3450.32,entsoe.eu,68.47,31.25,67.09,32.91,,,,347,738,,146,1404,329,82,9.56,0,3.59,404.26,749.1,0,147.25,1545.92,330.13,82.14,0,178.37,,177,0,,227.32,522.58,-0.79,3.23,100.83,276.82,275.37,0.01,270.5,,4499,0,,,978
2019-01-04T18:00:00+00:00,2022-02-08T07:20:39.984346+00:00,2022-02-08T07:20:39.984346+00:00,1546624800,IE,394.3,385.64,327.25,521.34,3042,0,137.5,279.93,0,3459.43,entsoe.eu,66.01,33.65,64.04,35.96,,,,345,860,,146,1408.5,213,69.5,11.84,0,4.43,414.31,873.27,0,147.43,1586.62,213.03,69.64,0,138.86,,137.5,0,,279.93,521.34,-0.71,3.28,84.17,276.57,275.2,0.01,231,,4643,0,,,985
2019-01-04T19:00:00+00:00,2022-02-08T07:17:21.012786+00:00,2022-02-15T01:31:44.838095+00:00,1546628400,IE,380.15,370.43,327.25,496.11,2891,0,79,278.45,0,3248.45,entsoe.eu,64.99,34.61,62.93,37.07,,,,345,884,,138,1348,175,1,12.98,0,4.88,399.03,900.61,0,139.25,1535.88,175.03,1.15,0,79.65,,79,0,,278.45,496.11,-0.6,3.31,0,276.42,275.11,0,167.29,,4454,0,,,986
2019-01-04T20:00:00+00:00,2022-02-08T07:17:21.012786+00:00,2022-02-15T01:27:55.963706+00:00,1546632000,IE,361.46,349.83,327.25,485.71,2732.5,0,20,261.3,0,3013.8,entsoe.eu,62.2,37.34,60.04,39.96,,,,343.5,968.5,,111.5,1187.5,120.5,1,13.84,0,4.91,393.04,987.14,0,112.68,1359.93,120.53,1.16,0,20.58,,20,0,,261.3,485.71,-0.5,3.3,0,276.26,275,0,109.48,,4246,0,,,1009
2019-01-04T21:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-08T07:17:15.526544+00:00,1546635600,IE,341.45,332.74,327.25,478.24,2785.5,0,21,179.55,0,2986.05,entsoe.eu,58.15,41.48,56.62,43.38,,,,345.5,1113,,83.5,1119,123.5,1,10.91,0,4.09,382.55,1128.9,0,84.28,1229.19,123.53,1.12,0,21.48,,21,0,,179.55,478.24,-0.88,3.49,0,276.53,275.2,0.01,80.28,,4061,0,,,1060
2019-01-04T22:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-15T01:31:44.838095+00:00,1546639200,IE,332.68,322.35,327.25,459.02,2698.5,0,18.5,221.4,0,2938.4,entsoe.eu,56.06,43.41,54.2,45.8,,,,345,1146,,80,1003,123.5,1,15.66,0,5.66,387.25,1169.49,0,80.97,1135.32,123.54,1.18,0,19.34,,18.5,0,,221.4,459.02,-0.84,3.53,0,276.37,275.09,0.02,83.86,,3792,0,,,1105
2019-01-04T23:00:00+00:00,2022-02-08T07:17:02.676490+00:00,2022-02-15T01:33:05.629046+00:00,1546642800,IE,315.75,305.78,327.25,458.05,2523,0,18,175.25,0,2716.25,entsoe.eu,52.59,46.82,51.08,48.92,,,,336,1146,,79,899,63,0,16.14,0,4.12,380.92,1169.26,0,79.94,984.29,63.04,0.17,0,18.38,,18,0,,175.25,458.05,-0.79,3.63,0,276.33,275.07,0.02,82.99,,3670,0,,,1135
2019-01-05T00:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-15T01:27:55.963706+00:00,1546646400,IE,313.73,307.07,,441.7,2374,0,0,123.55,0,2497.55,entsoe.eu,52.25,47.15,51.43,48.57,,,,337,1073,,80,848,36,0,14.92,0,2.31,374.44,1094.33,0,80.82,894.43,36.04,0.17,0,0.09,,0,0,,123.55,441.7,-0.75,3.72,0,276.33,275.07,0.02,72.57,,3523,0,,,1256
2019-01-05T01:00:00+00:00,2022-02-08T07:17:02.676490+00:00,2022-02-15T01:32:55.936672+00:00,1546650000,IE,306.07,296.14,,432.35,2187.5,0,0,171.97,0,2359.47,entsoe.eu,49.77,49.32,48.48,51.52,,,,330,1048,,79,694,36.5,0,21.39,0,3.01,381.97,1080.58,0,80.07,755.65,36.55,0.25,0,0.01,,0,0,,171.97,432.35,-0.7,3.83,0,276.3,275.11,0,72.57,,3213,0,,,1295
2019-01-05T02:00:00+00:00,2022-02-08T07:17:21.012786+00:00,2022-02-15T01:31:44.838095+00:00,1546653600,IE,291.21,276.4,,407.6,2053,0,0,261.27,0,2314.28,entsoe.eu,45.56,53.12,43.45,56.55,,,,335.5,1081.5,,79.5,520,36.5,0,30.62,0,5.31,409.92,1142.99,0,80.98,607.53,36.58,0.35,0,0,,0,0,,261.27,407.6,-0.57,3.93,0,276.28,275.16,0,72.57,,2967,0,,,1343
2019-01-05T03:00:00+00:00,2022-02-08T07:17:21.012786+00:00,2022-02-15T01:31:44.838095+00:00,1546657200,IE,281.2,262.97,,393.27,2046.5,0,0,333.02,0,2379.53,entsoe.eu,43.98,54.44,41.36,58.64,,,,313,1119.5,,80.5,497,36.5,0,37.58,0,7.08,403.4,1206.13,0,82.27,606.09,36.6,0.37,0,0,,0,0,,333.02,393.27,-0.3,4.06,0,276.51,275.33,0.01,72.57,,2798,0,,,1382
2019-01-05T04:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-15T01:27:55.963706+00:00,1546660800,IE,289.28,270.14,,396.02,1910.5,0,0,342.57,0,2253.07,entsoe.eu,46.66,51.58,44.18,55.82,,,,254,984.5,,82,553,37,0,39.64,0,6.36,348.12,1071.89,0,83.87,665.71,37.1,0.39,0,0,,0,0,,342.57,396.02,0.01,3.99,0,276.5,275.34,0.01,67.56,,2720,0,,,1398
2019-01-05T05:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-15T01:27:55.963706+00:00,1546664400,IE,305.12,289.63,,393.5,1931.5,0,0,338.5,0,2270,entsoe.eu,47.9,50.33,45.77,54.23,,,,326.5,965.5,,82,520.5,37,0,40.15,0,6.55,418.97,1051.93,0,84.07,630.85,37.09,0.39,0,0,,0,0,,338.5,393.5,0.25,3.86,0,276.54,275.45,0.01,69,,2678,0,,,1390
2019-01-05T06:00:00+00:00,2022-02-08T07:17:21.012786+00:00,2022-02-15T01:33:05.629046+00:00,1546668000,IE,319.59,307.36,,406.52,1906,0,0,268.15,0,2174.15,entsoe.eu,50.39,48.2,48.69,51.31,,,,343.5,889.5,,88.5,548,36.5,0,30.77,0,4.43,418.54,953.31,0,90.19,640.04,36.57,0.31,0,0,,0,0,,268.15,406.52,0.42,3.76,0,276.66,275.58,0.02,63.89,,2684,0,,,1367
2019-01-05T07:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-15T01:27:56.415400+00:00,1546671600,IE,336.97,334.36,327.25,431.46,1989,0,14.5,40.25,0,2043.75,entsoe.eu,54.73,45.07,54.4,45.6,,,,344.5,794.5,,104.5,708,37.5,0,4.2,0,0.79,358.88,802.04,0,103.89,722.35,37.2,0.05,0,14.37,,14.5,0,,40.25,410.67,0.55,3.67,0,276.82,275.75,0.01,63.73,,2798,0,,,1334
2019-01-05T08:00:00+00:00,2022-02-08T07:20:39.984346+00:00,2022-02-08T07:20:39.984346+00:00,1546675200,IE,362.53,363.78,327.25,,2127,0,79.5,0,195.95,2010.55,entsoe.eu,59.73,40.27,59.73,40.27,,,,340,707.5,,102,941.5,36,0,0,0,0,309.79,644.46,0,92.94,858.28,32.8,0,0,72.29,,79.5,0,,-195.95,361.86,0.58,3.6,0,277.05,275.97,0.02,67.63,,2938,0,,,1311
2019-01-05T09:00:00+00:00,2022-02-08T07:17:15.526544+00:00,2022-02-15T01:27:56.415400+00:00,1546678800,IE,374.93,372.49,327.25,525.47,2171.5,0,47,11.5,0,2230,entsoe.eu,63.1,36.82,62.59,37.41,,,,342,679.5,,103.5,1011,35.5,0,1.85,0,0.41,351.05,672.2,0.05,101.86,1021.14,34.91,0.02,0,46.52,,47,0,,11.5,458.95,0.26,3.49,0,277.61,276.3,0.04,72.47,,3167,0,,,1319
2019-01-05T10:00:00+00:00,2022-02-08T07:20:31.772237+00:00,2022-02-15T01:31:44.838095+00:00,1546682400,IE,378.43,366.55,327.25,502.73,2210,0,26,222.03,0,2458.03,entsoe.eu,64.19,35.28,62.16,37.84,,,,341.5,717,,103,1011.5,37,0,13.21,0,3.05,397.13,732.72,0.71,104.07,1143.43,37.03,0.13,0,26.56,,26,0,,222.03,502.73,0.41,3.56,5,278.1,276.76,0.05,73.23,,3459,0,,,1357
2019-01-05T11:00:00+00:00,2022-02-08T07:17:02.676490+00:00,2022-02-15T01:27:55.963706+00:00,1546686000,IE,382,369.23,327.25,500.63,2272,0,71,277.27,0,2620.28,entsoe.eu,63.59,35.74,61.37,38.63,,,,341,732,,102,1034.5,37.5,25,17.49,0,4.05,416.82,755.27,1.31,103.52,1186.82,37.54,25.16,0,72.29,,71,6,348.58,271.27,503.99,0.79,3.79,15.83,278.9,277.28,0.06,81.92,,3638,8,,,1374
